type,name,address,latitude,longitude
"university,""Dipartimento di Biologia Cellulare, Computazionale e Integrata - CIBIO"",""Via Sommarive, 9, Povo, 38123 TN"",46.0678938,11.1503565"
"university,Dipartimento di Economia e Management,""Via Vigilio Inama, 5, Trento, 38122 TN"",46.0662413,11.1183642"
"university,Dipartimento di Fisica,""Via Sommarive, 14, Povo, 38123 TN"",46.0652663,11.1505456"
"university,Dipartimento di Ingegneria Civile Ambientale e Meccanica,""Via Mesiano, 77, 38123 Trento"",46.0644262,11.1389063"
"university,Dipartimento di Ingegneria e Scienza dell'Informazione,""Via Sommarive, 9, Povo, 38123 TN"",46.0678938,11.1503565"
"university,Dipartimento di Ingegneria Industriale,""Via Sommarive, 9, Povo, 38123 TN"",46.0678938,11.1503565"
"university,Dipartimento di Lettere e Filosofia,""Via Tommaso Gar, 14, Trento, TN 38122"",46.0673561,11.1170745"
"university,Dipartimento di Matematica,""Via Sommarive, 14, 38123 Povo TN"",46.0652663,11.1505456"
"university,Dipartimento di Psicologia e Scienze Cognitive,""Corso Bettini, 84, Rovereto, 38068 TN"",45.8936522,11.0435393"
"university,Dipartimento di Sociologia e Ricerca Sociale,""Via Giuseppe Verdi, 26, 38122 Trento"",46.0662011,11.1198995"
"university,Facoltà di Giurisprudenza,""Via Giuseppe Verdi, 53, 38122 Trento"",46.0679235,11.1191718"
"university,Centro Agricoltura Alimenti Ambiente - C3A,""Via Edmund Mach, 1, 38010 San Michele All'adige TN"",46.1946899,11.1346593"
"university,Centro Interdipartimentale di Scienze Mediche - CISMED,""via S. Maria Maddalena, 1, 38122 Trento"",46.0685816,11.1254832"
"university,Centro Interdipartimentale Mente/Cervello - CIMEC,""Corso Bettini, 31, Rovereto, 38068 TN"",45.8923829,11.0439137"
"university,Scuola di Studi Internazionali - SSI,""Via Tommaso Gar, 14, Trento, 38122 TN"",46.0673561,11.1170745"
