service_id,date,exception_type
007-73-0600012024-ZH#HH,20240124,2
007-73-0600012025-ZH#HH,20250108,2
007-73-0600032024-ZH#HH,20240305,2
007-73-0600032024-ZH#HH,20240306,2
007-73-0600032024-ZH#HH,20240312,2
007-73-0600032024-ZH#HH,20240313,2
007-73-0600032024-ZH#HH,20240319,2
007-73-0600032024-ZH#HH,20240320,2
007-73-0600122024-ZH#HH,20241203,2
007-73-0600122024-ZH#HH,20241204,2
007-73-0600122024-ZH#HH,20241210,2
007-73-0600122024-ZH#HH,20241211,2
007-74-0615052024-HH#HD,20240521,2
007-75-1040052024-HD#HH,20240522,2
008-22-0335042024-TU#FR,20240409,2
008-22-0335042024-TU#FR,20240410,2
008-22-0335042024-TU#FR,20240416,2
008-22-0335042024-TU#FR,20240417,2
008-22-0335042024-TU#FR,20240423,2
008-22-0335042024-TU#FR,20240424,2
008-22-0335052024-TU#FR,20240507,2
008-22-0335052024-TU#FR,20240514,2
008-22-0335072024-TU#FR,20240703,2
008-22-0335072024-TU#FR,20240710,2
008-22-0335092024-TU#FR,20240911,2
008-22-0335092024-TU#FR,20240918,2
008-22-0335092024-TU#FR,20240925,2
008-22-0335102024-TU#FR,20241008,2
008-22-0335102024-TU#FR,20241015,2
008-22-0335102024-TU#FR,20241022,2
008-22-0435012024-TU#FR,20240109,2
008-22-0435012024-TU#FR,20240110,2
008-22-0435012024-TU#FR,20240111,2
008-22-0435012025-TU#FR,20250109,2
008-22-0435032024-TU#FR,20240305,2
008-22-0435032024-TU#FR,20240306,2
008-22-0435032024-TU#FR,20240312,2
008-22-0435032024-TU#FR,20240313,2
008-22-0435032024-TU#FR,20240319,2
008-22-0435032024-TU#FR,20240320,2
008-22-0435122023-TU#FR,20231205,2
008-22-0435122023-TU#FR,20231206,2
008-22-0435122023-TU#FR,20231212,2
008-22-0435122023-TU#FR,20231213,2
008-22-0435122023-TU#FR,20231219,2
008-22-0435122023-TU#FR,20231220,2
008-22-0435122024-TU#FR,20241203,2
008-22-0435122024-TU#FR,20241204,2
008-22-0435122024-TU#FR,20241210,2
008-22-0435122024-TU#FR,20241211,2
008-22-0435122024-TU#FR,20241217,2
008-3-0900042024-FR#STF,20240409,2
008-3-0900042024-FR#STF,20240410,2
008-3-0900042024-FR#STF,20240416,2
008-3-0900042024-FR#STF,20240417,2
008-3-0900042024-FR#STF,20240423,2
008-3-0900042024-FR#STF,20240424,2
008-3-0900052024-FR#STF,20240507,2
008-3-0900052024-FR#STF,20240514,2
008-3-0900072024-FR#STF,20240703,2
008-3-0900072024-FR#STF,20240710,2
008-3-0900092024-FR#STF,20240911,2
008-3-0900092024-FR#STF,20240918,2
008-3-0900092024-FR#STF,20240925,2
008-3-0900102024-FR#STF,20241008,2
008-3-0900102024-FR#STF,20241015,2
008-3-0900102024-FR#STF,20241022,2
008-3-1000012024-FR#STF,20240109,2
008-3-1000012024-FR#STF,20240110,2
008-3-1000012024-FR#STF,20240111,2
008-3-1000012025-FR#STF,20250109,2
008-3-1000032024-FR#STF,20240305,2
008-3-1000032024-FR#STF,20240306,2
008-3-1000032024-FR#STF,20240312,2
008-3-1000032024-FR#STF,20240313,2
008-3-1000032024-FR#STF,20240319,2
008-3-1000032024-FR#STF,20240320,2
008-3-1000122023-FR#STF,20231205,2
008-3-1000122023-FR#STF,20231206,2
008-3-1000122023-FR#STF,20231212,2
008-3-1000122023-FR#STF,20231213,2
008-3-1000122023-FR#STF,20231219,2
008-3-1000122023-FR#STF,20231220,2
008-3-1000122024-FR#STF,20241203,2
008-3-1000122024-FR#STF,20241204,2
008-3-1000122024-FR#STF,20241210,2
008-3-1000122024-FR#STF,20241211,2
008-3-1000122024-FR#STF,20241217,2
008-6-1210042024-STF#FR,20240409,2
008-6-1210042024-STF#FR,20240410,2
008-6-1210042024-STF#FR,20240416,2
008-6-1210042024-STF#FR,20240417,2
008-6-1210042024-STF#FR,20240423,2
008-6-1210042024-STF#FR,20240424,2
008-6-1210052024-STF#FR,20240507,2
008-6-1210052024-STF#FR,20240514,2
008-6-1210072024-STF#FR,20240703,2
008-6-1210072024-STF#FR,20240710,2
008-6-1210092024-STF#FR,20240911,2
008-6-1210092024-STF#FR,20240918,2
008-6-1210092024-STF#FR,20240925,2
008-6-1210102024-STF#FR,20241008,2
008-6-1210102024-STF#FR,20241015,2
008-6-1210102024-STF#FR,20241022,2
008-6-1310012024-STF#FR,20240109,2
008-6-1310012024-STF#FR,20240110,2
008-6-1310012024-STF#FR,20240111,2
008-6-1310012025-STF#FR,20250109,2
008-6-1310032024-STF#FR,20240305,2
